// These data were taken by Carmen Barbiel and Detlef Diesing
// January, 22th, 2021 in the lab course cell with a gold wire
// and a Pt wire as counter electrode. 
//Reference is Pt wire in same solution in H2 gas.
// solution is 0.1 N H2/SO4
// Potentiostat is HEKA PG 510 with CR 1mA, CF 10 BW 30 
// The oscilloscope is set to 0.04 sec delta t 
// You should get as a scan rate 0.05 V per second
// But check it.



potential,current
0.54496765,-1.4221191e-05
0.52818298,-1.3305664e-05
0.5236816399999999,-1.4831543e-05
0.5295562700000001,-1.4678955e-05
0.53329468,-1.5014648e-05
0.5317688,-1.3366699e-05
0.52261353,-1.4404297e-05
0.51643372,-1.4007568e-05
0.51742554,-1.4282227e-05
0.519104,-1.3458252e-05
0.52116394,-1.4068604e-05
0.51902771,-1.5167236e-05
0.50796509,-1.5991211e-05
0.50231934,-1.4648438e-05
0.50323486,-1.3092041e-05
0.50636292,-1.3671875e-05
0.50895691,-1.2512207e-05
0.51071167,-1.2237549e-05
0.5002594,-1.3153076e-05
0.49827576,-1.3183594e-05
0.48957825,-1.3671875e-05
0.49385071,-1.361084e-05
0.50010681,-1.4373779e-05
0.4990387,-1.3977051e-05
0.49247742,-1.6571045e-05
0.48423767,-1.5045166e-05
0.47714233,-1.0772705e-05
0.48416138,-1.0742188e-05
0.48591614,-1.3244629e-05
0.48370361,-1.3671875e-05
0.48431396,-1.4129639e-05
0.47363281,-1.4312744e-05
0.47073364,-1.3519287e-05
0.46936035,-1.373291e-05
0.47485352,-1.3366699e-05
0.47546387,-1.3641357e-05
0.47142029,-1.3885498e-05
0.46356201,-1.4282227e-05
0.45967102,-1.4343262e-05
0.45372009,-1.3336182e-05
0.45982361,-1.2695313e-05
0.46356201,-1.3641357e-05
0.46073914,-1.3458252e-05
0.45639038,-1.3122559e-05
0.44891357,-1.4282227e-05
0.44532776,-1.3793945e-05
0.44570923,-1.361084e-05
0.45082092,-1.3275146e-05
0.4486084,-1.2664795e-05
0.44128418,-1.260376e-05
0.43663025,-1.3946533e-05
0.43884277,-1.3702393e-05
0.43991089,-1.2634277e-05
0.44136047,-1.2664795e-05
0.43395996,-1.385498e-05
0.42724609,-1.3671875e-05
0.42282104,-1.3763428e-05
0.43006897,-1.28479e-05
0.43235779,-1.4801025e-05
0.4283905,-1.3702393e-05
0.42388916,-1.3458252e-05
0.41534424,-1.3763428e-05
0.41259766,-1.3427734e-05
0.41572571,-1.3214111e-05
0.4209137,-1.4465332e-05
0.41702271,-1.28479e-05
0.40733337,-1.4251709e-05
0.40290833,-1.361084e-05
0.40786743,-1.3092041e-05
0.4094696,-1.3122559e-05
0.40901184,-1.3549805e-05
0.39962769,-1.2786865e-05
0.39138794,-1.3641357e-05
0.39421082,-1.2481689e-05
0.39710999,-1.2695313e-05
0.40237427,-1.361084e-05
0.39085388,-1.3153076e-05
0.38322449,-1.3366699e-05
0.38146973,-1.3183594e-05
0.38917542,-1.3763428e-05
0.39337158,-1.3946533e-05
0.38757324,-1.4038086e-05
0.37834167,-1.4129639e-05
0.3730011,-1.3671875e-05
0.37559509,-1.3641357e-05
0.38070679,-1.4251709e-05
0.37963867,-1.361084e-05
0.37033081,-1.3519287e-05
0.36384583,-1.2969971e-05
0.36308289,-1.2542725e-05
0.36819458,-1.348877e-05
0.37246704,-1.3793945e-05
0.36201477,-1.385498e-05
0.35835266,-1.4343262e-05
0.35110474,-1.4282227e-05
0.35362244,-1.4587402e-05
0.35972595,-1.4709473e-05
0.3604126,-1.3214111e-05
0.3553772,-1.373291e-05
0.34744263,-1.3153076e-05
0.34126282,-1.4343262e-05
0.34423828,-1.4465332e-05
0.34896851,-1.5350342e-05
0.34561157,-1.4648438e-05
0.34362793,-1.5289307e-05
0.33782959,-1.4465332e-05
0.33241272,-1.4160156e-05
0.32775879,-1.5716553e-05
0.33088684,-1.5075684e-05
0.33126831,-1.4831543e-05
0.33096313,-1.5472412e-05
0.33042908,-1.5472412e-05
0.32432556,-1.5380859e-05
0.31997681,-1.5136719e-05
0.31768799,-1.5014648e-05
0.32234192,-1.4678955e-05
0.32501221,-1.6113281e-05
0.31890869,-1.6021729e-05
0.30906677,-1.4831543e-05
0.30776978,-1.5991211e-05
0.31181335,-1.5167236e-05
0.31303406,-1.5411377e-05
0.31227112,-1.6326904e-05
0.30136108,-1.5869141e-05
0.29800415,-1.574707e-05
0.29350281,-1.5991211e-05
0.29914856,-1.5563965e-05
0.30181885,-1.5563965e-05
0.29922485,-1.5411377e-05
0.29640198,-1.5808105e-05
0.2885437,-1.5838623e-05
0.28381348,-1.5594482e-05
0.28587341,-1.5167236e-05
0.28442383,-1.4282227e-05
0.2911377,-1.5838623e-05
0.28327942,-1.550293e-05
0.27374268,-1.5106201e-05
0.27122498,-1.6265869e-05
0.27648926,-1.6082764e-05
0.27824402,-1.5716553e-05
0.27740479,-1.5930176e-05
0.26763916,-1.5808105e-05
0.26283264,-1.6143799e-05
0.26519775,-1.6296387e-05
0.26550293,-1.6235352e-05
0.26763916,-1.5411377e-05
0.26855469,-1.6967773e-05
0.25688171,-1.6296387e-05
0.25016785,-1.6296387e-05
0.25001526,-1.5716553e-05
0.25680542,-1.6265869e-05
0.25756836,-1.7059326e-05
0.25474548,-1.6113281e-05
0.25520325,-1.5808105e-05
0.24436951,-1.6418457e-05
0.23750305,-1.6937256e-05
0.2394104,-1.6143799e-05
0.24452209,-1.6906738e-05
0.24467468,-1.6204834e-05
0.24055481,-1.6082764e-05
0.23300171,-1.739502e-05
0.23162842,-1.7547607e-05
0.22666931,-1.7425537e-05
0.22903442,-1.7028809e-05
0.23147583,-1.7364502e-05
0.23429871,-1.8554688e-05
0.22239685,-1.8066406e-05
0.21896362,-1.751709e-05
0.21446228,-1.8310547e-05
0.21682739,-1.8005371e-05
0.21888733,-1.84021e-05
0.22415161,-1.9195557e-05
0.21781921,-1.8768311e-05
0.20828247,-1.8676758e-05
0.20141602,-1.8859863e-05
0.20622253,-1.9317627e-05
0.21118164,-1.9714355e-05
0.20729065,-1.9744873e-05
0.19889832,-1.9012451e-05
0.19378662,-1.9104004e-05
0.19592285,-2.0782471e-05
0.19744873,-2.041626e-05
0.2003479,-2.0690918e-05
0.19195557,-2.0568848e-05
0.18859863,-2.1362305e-05
0.18112183,-2.1514893e-05
0.18806458,-2.0904541e-05
0.19203186,-2.1240234e-05
0.18554688,-2.1972656e-05
0.17601013,-2.1972656e-05
0.17410278,-2.3712158e-05
0.17295837,-2.1850586e-05
0.17883301,-2.3834229e-05
0.17730713,-2.2644043e-05
0.1763916,-2.3223877e-05
0.16937256,-2.4108887e-05
0.16212463,-2.4963379e-05
0.16372681,-2.3925781e-05
0.16799927,-2.5665283e-05
0.16944885,-2.4627686e-05
0.16357422,-2.6306152e-05
0.15228271,-2.6489258e-05
0.14877319,-2.62146e-05
0.16136169,-2.7984619e-05
0.15731812,-2.6702881e-05
0.15159607,-2.7496338e-05
0.14404297,-2.8564453e-05
0.14595032,-2.9052734e-05
0.14640808,-2.9998779e-05
0.14976501,-3.0517578e-05
0.14724731,-3.0578613e-05
0.13687134,-3.0670166e-05
0.13214111,-3.112793e-05
0.13557434,-3.2348633e-05
0.13931274,-3.3233643e-05
0.14137268,-3.338623e-05
0.13404846,-3.4698486e-05
0.12390137,-3.4332275e-05
0.12130737,-3.5644531e-05
0.12481689,-3.515625e-05
0.12741089,-3.6010742e-05
0.12779236,-3.6254883e-05
0.12123108,-3.7322998e-05
0.11108398,-3.8787842e-05
0.1096344,-3.9703369e-05
0.1184845,-4.0466309e-05
0.11581421,-4.1534424e-05
0.11436462,-4.0924072e-05
0.11184692,-4.284668e-05
0.10055542,-4.2755127e-05
0.096511841,-4.309082e-05
0.10452271,-4.4433594e-05
0.10597229,-4.5379639e-05
0.10192871,-4.6386719e-05
0.09872436499999999,-4.864502e-05
0.091781616,-4.8309326e-05
0.085830688,-4.8461914e-05
0.096054077,-5.0750732e-05
0.1008606,-5.2307129e-05
0.08605957,-5.3527832e-05
0.078582764,-5.480957e-05
0.08033752399999999,-5.5267334e-05
0.086288452,-5.6274414e-05
0.08750915500000001,-5.770874e-05
0.08140564,-5.8532715e-05
0.073165894,-6.0394287e-05
0.068435669,-6.0455322e-05
0.07568359400000001,-6.1645508e-05
0.077209473,-6.3110352e-05
0.072937012,-6.414794900000001e-05
0.062408447,-6.4788818e-05
0.059432983,-6.6711426e-05
0.059738159,-6.8267822e-05
0.06637573200000001,-6.8908691e-05
0.067443848,-7.028198199999999e-05
0.058746338,-7.1563721e-05
0.04989624,-7.211303700000001e-05
0.049209595,-7.4462891e-05
0.050048828,-7.5286865e-05
0.054321289,-7.6446533e-05
0.054702759,-7.8308105e-05
0.046463013,-7.9925537e-05
0.040969849,-8.0627441e-05
0.037994385,-8.2794189e-05
0.041275024,-8.3099365e-05
0.043640137,-8.5266113e-05
0.041885376,-8.346557599999999e-05
0.031738281,-8.6486816e-05
0.028991699,-8.7554932e-05
0.029678345,-8.9019775e-05
0.031890869,-9.0362549e-05
0.035171509,-9.0576172e-05
0.026931763,-9.3139648e-05
0.017318726,-9.271240200000001e-05
0.013809204,-9.4482422e-05
0.021362305,-9.4940186e-05
0.023040771,-9.597778300000001e-05
0.025558472,-9.741210900000001e-05
0.01335144,-9.793090800000001e-05
